Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
Slovenia,2018,0.19205931653994873,0.7258901694022839,-0.3330078031791651,0.862477850848676,-1.3083858513946454
Slovenia,2019,0.14636788122493383,0.753579428166385,-0.33296567627788015,0.9069736206561126,-1.3404700595208559
Republic of Korea,2006,0.8466865461789382,0.6978115733961358,-0.055483600045679524,0.5308149141622486,-0.9061677728466595
Republic of Korea,2008,0.9429797613894716,0.8048148600313614,-0.05337373937251997,0.5890576585245229,-0.9332591376450458
Republic of Korea,2010,1.1567678849792749,0.8575675620307871,-0.0508704929351961,0.613970667211487,-0.9604888181911952
Republic of Korea,2012,1.2436457976902988,0.8489670524680002,-0.04591027078951921,0.7155783011721761,-1.0438987241509865
Republic of Korea,2014,1.2065581791293125,0.8753675528074208,-0.04032965844172432,0.8094697853377772,-1.1097176353018423
Republic of Korea,2016,1.2036642824586898,1.0438984251103545,-0.03578751589050326,0.8952297371143751,-1.1567749629323116
Spain,1980,-0.02516695796491931,-0.2666605042039988,-0.11925797797310166,-0.18729723669679213,-0.09017157922309095
Spain,1985,-0.11810575930330004,-0.40288760975798843,-0.1133366535891615,-0.20489602054718817,-0.0599774871575665
Spain,1990,0.015278673115133633,-0.12583799472028706,-0.11081190273993995,0.08886343729285759,-0.4595867853168554
Spain,1993,0.0449388853853417,-0.044343723644569344,-0.10760647684850518,0.24457208204471242,-0.5656881415214572
Spain,1994,0.09572755744622506,0.00019633213075423916,-0.10637908233661898,0.2282096453068055,-0.564376747577942
Spain,1995,0.1531691229526797,0.057905431006518016,-0.10522631296646986,0.22960597249801648,-0.549255354388716
Spain,1996,0.09035848585402695,0.09859026578301827,-0.10412749792414944,0.23710758027957965,-0.5495744398898553
Spain,1997,0.1411449658457243,0.19415237756730977,-0.10301860721917583,0.2997217156865322,-0.6261092532315272
Spain,1998,0.17538983601709904,0.28098614701641783,-0.10191737595079949,0.4083464825546055,-0.73836829906495
Spain,1999,0.2756243002881685,0.33555588841877687,-0.10083083533684314,0.5135351152783261,-0.8355608531362649
Spain,2000,0.3228391871530923,0.41992421436266003,-0.09962621375553399,0.6032697504127738,-0.903109292013831
Spain,2003,0.38742777503416953,0.47714051931805135,-0.09063413183938576,0.6625520971092249,-1.0027640788313243
Spain,2004,0.43364718847991934,0.5091586889462274,-0.08622813154528551,0.6869924307327535,-0.9789723097185988
Spain,2005,0.4728030243180669,0.659802893617098,-0.08184448134220251,0.7357549535937263,-1.035306750386406
Spain,2006,0.411521355476775,0.7946288272707259,-0.07738985449872686,0.7537100234652203,-1.019466029006689
Spain,2007,0.41589325479617956,0.8927779795876432,-0.07241871101127723,1.1313656968584587,-1.2040838612496776
Spain,2008,0.26740584929707056,0.8976628354623118,-0.06806491328111511,1.1708496677108435,-1.2182464378586566
Spain,2009,0.10068477577282638,0.802031336842804,-0.06564126941120352,1.1680034265845889,-1.2006686871062024
Spain,2010,0.042344114822416734,0.7804573598180542,-0.064402929395284,1.0386454658080613,-1.1327419793873816
Spain,2011,0.0419991013997551,0.7651600569508428,-0.06345785881690176,0.9544472336112828,-1.0754297356723923
Spain,2012,0.0189404881561616,0.7528385082838049,-0.06329564548063758,0.8520746110937296,-1.0314336439040446
Spain,2013,-0.07988520631792259,0.72287433636837,-0.06421758069453438,0.7956170513221812,-0.9765891429938198
Spain,2014,-0.06812877392757277,0.7337702803523838,-0.06505668767923425,0.8059020491719457,-0.9890537253439016
Spain,2015,-0.0021538301569389217,0.8488888789012,-0.06525725860413617,0.863954533775862,-1.0183429064625769
Spain,2016,-0.04689639179022926,0.9336841833114637,-0.06500369984182792,0.9397701219087153,-1.0687303010665512
Spain,2017,0.005428226614924419,1.0276713159758073,-0.06433410319608113,0.9630552443085065,-1.1082468147836915
Spain,2018,-0.018825119136867255,1.0663045906489739,-0.06307842675821038,0.9752770689449209,-1.1106622452250112
Spain,2019,-0.09590557862025792,1.109183273891874,-0.06102869387045239,1.0735557910084714,-1.1647898410427977
Sri Lanka,1985,-1.0229612705779032,-1.0164275370679396,-0.24852199458334806,-0.9990305195286624,1.5241325241686277
Sri Lanka,1990,-1.0267447344984182,-0.9887704150659986,-0.24180634192408937,-0.9888220059067193,1.1483327534434116
Sri Lanka,1995,-1.0089906291025925,-0.9408506421920111,-0.23592602089631817,-0.9693094585361278,1.1137051885759341
Sri Lanka,2002,-0.9627720066284742,-0.8861557493876037,-0.23028935210402596,-0.9271790826911772,1.0503383530753085
